gene	UT1	UT2	Ab1	Ab2	L1	L2	LAb1	LAb2
Rnf5	27.03829674	21.87346293	15.8340925	31.77015419	18.82854836	19.56116939	20.69860505	19.32171173
2210416O15Rik	3.307617068	3.86838609	3.203706568	2.900522	2.684936822	2.727658996	2.931737061	2.710415789
Mcm9	2.144834644	2.170020545	1.697221966	1.47416737	1.61867885	1.406926101	1.597153261	1.556771958
Gramd1a	15.70862543	16.33375126	16.86481868	14.76686682	34.56745479	34.32502596	36.69687944	35.11393951
Cdc123	22.92957835	21.35993904	28.36489874	30.83330305	21.2886338	19.57942019	20.92980665	21.66553766
Nfyb	5.565309699	5.28615318	7.944698632	8.643357046	4.388417699	4.910717161	4.443398767	5.248230349
Mlx	32.75752109	32.60107884	31.07434184	31.56236349	46.46615314	47.79313676	48.47228765	49.74431246
Smim19	10.10068287	10.14946711	12.6207946	11.21491631	6.826639459	6.811321589	7.29320094	6.916629091
Cxxc1	23.36131554	23.65664294	26.10569004	18.98243065	21.10992326	19.83594251	22.51612419	20.14398089
Nuf2	11.39773539	13.41813809	20.27375795	18.03976034	4.454875699	4.579826141	4.160011875	5.252844456
Rhob	5.613572473	3.959969147	3.554338459	4.821521706	5.240016367	7.621391888	7.240495345	6.158891288
Kctd17	19.97992176	19.9667332	17.7185136	15.51106872	11.71933328	11.6702924	12.73676352	11.62978804
Dnaaf10	9.964546125	10.72337939	9.696639574	10.87880918	7.67452995	7.969792811	8.108117963	8.189235758
Scp2	43.28532989	39.43608297	32.64158864	55.0782257	31.04622529	30.54967024	31.48971119	32.6752257
Yme1l1	10.92836714	13.90766996	18.18849273	19.24737554	22.97581227	22.21566712	20.87663524	26.19939959
Ddx23	30.86258677	29.45245538	23.39944288	25.05520899	21.36274384	21.98747608	23.19563035	21.95630821
Tomm7	14.0206544	8.466758382	6.753527419	29.59797173	29.35008025	32.80579249	38.91471059	25.81921812
Mypop	0.913472619	1.118829898	1.533034372	0.859726981	0.515120253	0.669559176	0.529726723	0.704012012
Rbpms	5.62021599	5.824296612	8.109084133	4.900899065	4.341065594	4.218470088	4.964003599	3.948711667
1500011B03Rik	8.412111567	6.519861374	6.502905062	11.01874369	7.345710176	6.566062404	7.135418817	7.350285379
Fdft1	29.11231613	27.39049771	34.19983429	30.57284851	16.12325319	17.11909273	17.97484633	16.63890313
Samm50	29.10948536	23.69072	18.21439746	34.10430412	19.06542367	19.23027263	20.61682902	19.25602787
Ppp1r13l	9.844838779	10.62974539	11.50786851	5.003908432	8.845487435	9.943607782	10.74067144	8.821940529
Cyp27a1	11.78924763	10.23004575	9.31738013	11.5787387	6.668438421	6.102993346	6.758254877	6.537300677
Clk4	4.258039865	5.571655295	7.028429925	7.306938379	10.15029613	10.21188619	9.60293982	11.594739
Khk	18.70475401	13.8218071	11.78961903	23.60077601	8.308356502	8.089076492	9.382715422	7.686718127
Jtb	28.24406422	22.24433639	23.92675135	37.97823717	40.6983813	38.98496817	42.42794579	40.52067359
Grb2	78.99407968	82.49457466	79.82649253	60.44107135	42.96501515	46.12683359	46.39738039	46.34419812
Rad54b	3.964595447	4.109987379	4.64964271	4.857812371	2.213290009	2.27459059	2.350395206	2.3210845
Ift57	5.762346141	6.281050325	8.387065161	6.43515696	10.52436651	10.93302149	10.15968127	12.17365173
Psme3	108.2832115	113.7810234	122.476718	76.69264326	66.77670182	68.07991673	69.11950574	71.23566668
Gmpr2	3.341253986	3.705899457	4.647865777	4.838832882	5.948443694	5.939960961	6.558175329	5.814610086
Rnf208	0.888821184	0.825886271	1.079630307	0.535527545	0.329535191	0.283028689	0.441331196	0.196162867
Mrpl27	18.85864994	12.33192599	14.28254076	26.92354288	38.34825611	36.46235618	42.40358921	35.44746936
Hap1	5.452456451	5.054769087	3.3310102	4.210317653	3.973096015	4.131340819	4.507492305	3.925913823
Mrnip	3.030871386	2.585375085	2.395413197	4.195831632	1.724766825	1.874839505	1.884814407	1.860901588
Arl1	64.93624538	64.86145585	59.14709139	65.03381574	66.25991691	65.96148476	59.16765955	78.41916693
Pigk	4.864446131	4.786723884	4.618626995	5.246539811	3.818731404	3.847178123	3.895969853	4.080833986
Dhrs7	6.45845693	5.75010684	4.715696719	7.568053527	5.623340677	5.828851035	6.151715669	5.764230062
Mcmbp	37.29479573	37.50695359	38.42288766	29.39295233	24.18151977	25.25323989	25.69146623	25.74430077
Atic	33.80832516	32.01898813	28.00386599	26.88809726	20.3676516	21.25992951	22.25628647	21.05107446
Xrcc3	6.74829281	7.074414447	6.360527447	7.3752046	4.304231107	4.805312548	4.834769881	4.642293606
Oip5	10.28590034	8.737806427	8.992466306	11.59329199	2.078681569	2.22083868	2.097109205	2.375862359
Pierce2	1.225693525	1.499151178	1.953983821	1.251006354	0.813751054	0.655226572	0.72005901	0.808161666
Cox19	5.599966648	4.44023275	3.425888537	7.989015298	10.9412237	10.66831966	11.57464774	10.90463313
Trappc12	5.807236556	5.403022731	4.92032713	4.639507596	1.881632053	2.293810532	2.343714325	1.999731364
Osm	2.340505547	1.994913269	1.874146976	2.093669403	26.45740407	30.15469085	30.49057262	28.39926201
Cdc23	7.830832165	7.780387894	6.609004276	5.843539076	4.101218976	4.47938831	4.453390513	4.47219184
Tmbim1	3.117862423	2.788314328	1.825282236	2.770755228	4.142716268	4.176804621	4.702404019	3.951220839
Rundc1	10.59057612	11.03389534	8.639275634	8.595885169	7.996767587	8.58579633	9.001424976	8.246770056
Bri3bp	39.90239128	35.37961623	34.22372758	38.37256785	23.73463574	22.45672493	24.9126867	23.12901237
Arhgef25	1.560801612	1.435101923	1.269930692	1.060112607	1.12103326	1.110749422	1.211997173	1.1091362
Prdx4	44.9550556	35.37484144	37.66231713	57.0465901	43.68013236	38.29087433	42.75587477	42.48637276
Psmg1	36.85223129	24.6752503	24.84863405	54.98228569	46.15508677	42.24376923	52.34667409	39.5664965
E130317F20Rik	0.490271854	0.636909062	0.41850331	0.490071848	0.734502831	0.898076855	0.796967479	0.900482532
C1qbp	117.8656586	111.6073055	116.5364007	115.9087912	105.4320855	99.02161641	111.0158438	101.5598984
Pias3	6.387236184	6.812813289	5.013107273	4.918633707	4.433981253	4.348495982	4.603933447	4.527374029
Mocs3	9.506041462	7.485449073	5.924377829	10.64176705	4.596444014	4.361494099	5.230223289	4.08314478
Gins1	22.25474782	17.17489544	25.15481643	35.31971132	12.4581241	11.37329754	12.71840235	12.05824901
B3gntl1	2.869900046	3.242697626	3.114908361	2.857812717	2.855506767	2.812741743	3.007643806	2.885018411
Gabarapl2	18.01132269	15.00167386	12.09278815	29.93221732	26.12739774	23.91891685	28.31136987	23.71612077
Acat1	54.99438986	50.64416335	53.6762234	61.17029473	50.32614822	46.53361694	50.16230374	50.52380231
Sh3pxd2a	4.669061416	4.798629125	2.255989331	2.299584546	2.123488044	2.354391555	2.323355781	2.331401393
Mbd3	92.86266711	84.40580526	98.09295299	95.39046673	50.2701944	53.37052908	57.09417259	50.63736603
Zgpat	4.74678748	4.138662479	3.447880524	3.882035883	2.999219894	3.55808933	3.562121534	3.253733466
Clpb	10.01961457	8.882860074	8.015929839	9.004272219	8.008330091	7.963767108	8.677679569	7.923252293
2610318N02Rik	13.0890958	11.39809645	15.35442605	11.88398819	9.295530634	7.993654557	9.185979461	8.783454209
Hsd17b11	11.62632883	12.65175734	14.85073096	13.02681904	8.168166401	8.417531834	8.645210294	8.592946366
Rap1b	82.40585148	87.39931061	91.04732515	82.20325165	167.3198638	175.8413216	164.7115237	191.9445298
Sgsh	7.317852464	7.11832558	6.095402583	4.034338673	1.243058126	1.454128821	1.452351355	1.350837003
4933421O10Rik	0.756517744	0.804784815	0.493743069	0.670337191	0.338580284	0.584775137	0.357087836	0.602482024
Kars	56.79648334	55.94949045	58.05495921	50.14932921	65.34840208	59.07132311	63.93870839	65.33657282
Fez2	2.397796974	2.675284938	2.839697545	2.884584567	1.73680301	1.678153745	1.710804355	1.837365232
Pak4	8.969775684	9.716815998	7.43982865	5.964166219	4.416955805	4.245550437	4.876061212	4.124295545
Rps6ka4	13.40975763	12.25968715	8.253549088	11.2642028	9.297856863	9.941577011	10.35297476	9.63544929
Rnh1	72.61473451	49.06898379	36.37058356	81.34445575	58.52294301	58.81488554	67.48295395	54.40284031
Usp1	40.99264453	54.53987067	62.51791185	50.09760057	25.16585489	23.89461939	22.00508976	28.95608193
Entpd7	3.732093976	3.86653532	2.799193219	2.124812203	1.564024745	1.655134702	1.673146215	1.670412434
Jmjd8	5.065871709	4.908135169	5.167146911	3.694519405	2.885698963	3.084754545	3.396415996	2.804744048
Pms1	1.574494769	1.908280245	2.393929661	2.793145498	2.668245634	2.653234473	2.252926252	3.273865882
Zdhhc13	15.34103351	17.44115295	20.8988354	17.12057876	20.79435422	19.78535932	20.14024782	21.99549694
Entpd6	9.917411206	7.885684065	5.490325208	8.283354872	3.501796727	4.553126486	4.620154831	3.742218236
Ifitm6	27.19557707	26.79785223	30.67502095	33.11567823	65.10792712	58.78954137	60.77098061	67.8471156
Plppr2	1.267346375	1.455453008	1.229600771	1.349586409	1.190028133	1.498799866	1.825675711	0.965162067
Ufc1	20.04785559	15.05087706	11.96911886	26.57406683	26.27059965	26.72865288	28.62305234	26.38483974
Poglut2	11.66402783	11.883944	10.66805689	10.3815558	13.79777766	15.32351003	13.98684651	16.23749017
Lgals3	310.7609594	249.6465222	242.655337	441.1014226	238.473725	232.0972857	263.7375909	224.6302076
Pja1	19.21342904	18.45198934	18.96390339	17.41375377	11.69190475	11.33021573	12.59004339	11.30263328
Gnb5	4.088975185	2.802626779	2.660199834	3.551971403	1.923462096	2.742311764	2.56200355	2.280185292
Arg2	0.339673642	0.253918372	0.263103184	0.280642484	3.169643754	2.908377442	2.94322099	3.363949832
Ptpmt1	3.581605692	2.804463513	2.285129354	4.623371621	4.812675855	4.559512547	5.253372664	4.469593977
Chchd2	106.3408541	65.5319615	51.8831594	152.0800365	174.4679995	162.2532958	200.223801	149.0461224
Tmem50b	19.03727727	17.9655673	15.36876841	15.84993002	9.984554023	10.80507727	9.574244664	11.98977644
Ercc3	25.57551485	23.72046115	27.67585641	18.80096756	18.95198663	18.57836257	20.86476039	18.05857859
Sppl2a	11.69121961	11.56880462	11.80827737	11.31720827	23.31643141	22.64163371	22.04786754	25.61374444
Epn1	55.56351615	56.73184269	57.59718828	48.7630623	32.16316452	33.46200687	36.74651978	31.30995712
Lxn	7.695865469	8.230716636	9.439844479	8.319264671	5.517132617	6.885217154	6.539340129	6.321402284
Trpv2	34.56001958	32.43178454	25.58727839	28.43822068	35.08595288	37.15973167	38.96099462	35.9535638
Tmem109	33.42296418	29.78667087	32.88106296	40.57397524	30.74533187	29.60355517	34.21030115	28.3670129
Zfp958	3.442524348	3.846352729	7.849393385	7.746562518	7.383141263	7.393356277	7.367499104	7.954174291
Spns1	17.85834452	14.49523992	8.744413296	16.23504638	18.1876467	17.25943738	19.53453071	17.21918993
Mlf2	65.85256588	58.30750353	47.05796311	67.24414763	55.32372162	53.54747479	57.44531492	55.4372424
Gatb	12.69122774	12.24287558	13.06070563	15.5922406	11.30500491	11.33310228	12.15025584	11.3218691
Arfip2	16.3597691	15.58751838	13.67678551	16.04153093	13.07633303	12.90754974	13.72822817	13.21218136
Sh3glb2	13.79564963	11.24416346	10.86539219	15.50276785	7.871422008	8.311372729	8.730209465	8.048127691
Cdc25a	8.137189341	7.98551967	7.378213882	6.754253915	5.925703593	6.143256528	5.984628759	6.52793668
Elp2	25.2528506	22.89664761	24.37161629	26.38067342	18.49696436	19.26604158	19.24095878	19.90664633
Ndufab1	8.352154118	6.3134779	6.210606149	10.75376458	7.727966481	7.512716189	8.170946415	7.628138402
Lpcat4	33.67714355	36.83852646	43.26883933	30.08350493	17.91943201	18.11678538	19.37195033	17.98305539
Ctsh	9.870945727	8.260954028	7.483421037	9.535112947	2.620091377	2.195931045	2.515405797	2.476138091
Atp5a1	480.9853408	437.6012221	388.9740972	492.6807414	370.5893229	353.47851	388.7346535	361.7092114
Rbbp4	43.88102101	37.43595639	32.70573576	44.92161366	29.33049679	29.06870096	30.49125751	30.03169593
Cdk2ap2	37.65394436	28.86374238	23.56488921	42.98546653	82.23341351	79.71614333	89.86578008	77.96511311
Tmco4	3.766846766	4.02944145	3.668421258	3.571096542	1.326605526	1.561793393	1.605361999	1.387829685
Fxr1	11.74726996	15.46975679	21.89849865	21.04309735	25.14150623	23.49308725	22.90226945	27.49675603
Glo1-ps	45.31702	42.99381779	38.32330955	39.27517356	28.07455101	27.72176769	27.37415279	30.44528486
Rps25	224.5920605	159.8838263	160.7698312	364.8211903	383.28938	339.315516	404.1101698	344.6921687
Polr2b	31.43772028	35.77485584	40.19824281	35.16582272	24.29488381	24.30033567	23.2814368	27.07406639
Ccnb1	48.31411628	44.73494154	49.81865341	63.75940515	20.12695097	18.91009621	20.1620261	20.28719043
Tomm20	29.36425321	23.05378802	28.89269099	34.55369105	38.38061752	35.15096903	39.73773418	36.45341478
Pls3	12.52206141	14.30795509	19.77454063	18.49320931	28.3254714	28.72757336	27.56370885	31.54800254
Ggt7	0.26419061	0.179451927	0.127897381	0.261577097	1.047521654	1.002508891	1.167410855	0.956336905
Elp6	4.910339407	3.671016572	3.241397026	6.885971364	5.635024565	6.4197516	6.571118959	5.915943833
Riok2	6.116855459	7.409697968	9.795081667	10.43097557	11.53730239	13.18297038	12.57427683	13.03075311
Gm10136	6.979490789	4.937196916	8.828976732	13.37861007	13.811186	14.82755856	16.76731634	12.8907027
2410006H16Rik	12.84200523	9.250294855	7.701640218	20.83186797	31.9198561	29.20514786	35.25199068	28.03727837
Lbhd1	0.865121584	1.020126422	1.017877603	0.748801436	0.203456463	0.302071232	0.204359853	0.319026229
Alkbh3	8.166408582	8.242210031	8.814303694	9.100978841	9.751364063	10.63220402	10.7834468	10.31909116
Trim30a	8.748687161	10.38061143	13.01824229	11.09200438	23.23209884	27.64810835	24.23827215	28.43511536
Zfp651	2.375658224	2.55896756	1.861800529	2.168470185	0.832169627	0.937708683	0.919219559	0.91300779
Tsn	18.54684672	15.11610847	12.26620434	18.21011972	10.87111826	10.62227384	11.22310642	11.0256406
Ercc5	4.11135374	5.125099461	4.136128022	4.109433953	5.264270974	6.280330518	5.728282579	6.222006295
Fam118b	3.958630033	3.774662862	3.675422265	4.542483392	3.499906391	3.176144068	3.323112249	3.587477086
Eny2	3.70022719	3.55727713	3.66171334	7.029559706	5.246348654	5.140161312	5.156134812	5.594806545
Tmem192	17.21556596	16.83080353	23.34181288	17.80259255	15.05339069	14.697882	15.23237111	15.5620246
Acat2	36.84088213	32.77085624	31.80156316	44.72494969	13.43990047	14.92777934	15.86521656	13.49698123
Arhgap9	29.0608276	24.63654471	20.1232598	31.53110662	14.26940328	13.82493381	15.41236193	13.66203442
Tmco6	11.94458933	10.14743054	8.3416931	14.04094085	11.66766739	11.88179069	13.24154712	11.12709511
Map1lc3b	10.12127337	8.023993102	8.205305233	11.60147792	6.374403878	6.552598612	7.23812713	6.136845639
Ric8a	5.558585398	5.071085386	3.876175883	6.099099754	7.496624568	8.479296498	8.631736483	7.897265951
Cdc42se1	134.3953366	125.6293791	94.53646807	114.4341355	65.97047572	68.60518133	72.48265108	66.74558963
Elf2	6.23692065	7.269758635	5.762243111	4.689949573	2.184370815	2.488970908	2.418094169	2.415844126
Prkab1	14.50790759	15.57437368	17.69358901	13.531347	11.51811118	11.79106197	12.21465734	11.89404873
Ap4s1	8.990380908	7.616932739	8.646537885	14.05279327	9.980818962	10.36326017	9.435422045	11.60616741
Phrf1	15.64861125	16.7724886	13.56636475	9.381152296	5.838212996	6.874012459	6.908103694	6.239694873
Rnls	1.754874135	1.397217613	2.012786037	1.505663619	0.825798268	1.310152268	1.0854727	1.123597881
Nup50	33.46680711	35.87370675	30.53731602	28.91341114	16.17834786	16.50958278	16.23013359	17.57629138
Nit2	13.0163611	13.04816854	12.23215943	18.96746902	17.05013296	17.06976062	18.18503788	17.10168234
Ubtd2	5.680620237	7.620677866	7.095119856	2.909778821	6.419278944	5.378617176	5.478190644	6.723036446
Mrpl44	22.32507077	18.45891045	15.87047795	25.68061307	21.03519605	22.75543202	24.71966245	20.56749252
Surf1	15.55665234	13.67549156	9.632708359	19.79981828	18.79846797	16.09064382	19.18046582	16.90020392
Aktip	2.539081916	2.862491285	2.671369346	2.531959537	3.068966363	3.235720131	3.256816658	3.263050673
Tmem203	2.482278052	2.384207063	2.053067469	3.305300355	2.821614702	3.186862168	3.236285222	2.97663533
Ccnc	6.174467706	8.427569683	9.805955973	8.689976599	4.91786622	5.566830332	4.738277826	6.102607347
Jund	17.48000453	16.25497051	20.71007691	19.93282618	42.41779553	41.67431912	48.12933933	38.80704676
Mtif3	3.069496055	2.714664783	3.985668558	3.113048899	2.143553465	2.626548928	2.280660708	2.650426028
Ptcd3	11.95125563	13.19373945	16.69279003	18.93462693	12.5615624	12.08678548	12.3185193	13.16138673
Bzw2	35.72747285	35.37378202	37.24953928	40.9451881	34.61130311	34.01216099	34.65320015	36.28150548
Cs	102.6262803	99.49450413	75.41893669	81.90808801	67.97426097	65.03642822	67.52899757	69.95977747
Ncor2	18.70308337	22.32021255	21.51754319	8.99449447	10.54493529	11.27461917	11.97613742	10.57166651
Nacc1	50.44259786	52.48618026	47.35587059	33.08852666	24.82115545	27.01956933	28.09503251	25.47534431
Zfp202	2.488311665	2.402866522	2.099667917	1.874105522	1.667203336	1.825962108	1.699914981	1.909167266
Gabarapl1	27.28210994	21.92698526	21.10097121	25.17122859	39.39745966	38.86420001	40.46604154	40.39150882
Pepd	18.37882012	15.39849583	14.12066764	21.36476125	14.3796843	13.49085818	15.9558061	12.83904787
Tfdp1	100.2464432	100.2210441	96.95923464	87.32534155	40.44195271	41.90541797	40.59033111	44.47766612
Polr2h	28.3582096	18.15102809	18.70119067	38.77441359	26.55316161	25.67735114	29.55383568	24.40178413
Bms1	30.86686833	35.57747204	35.52341066	26.02507687	24.11698333	25.1791113	22.75849492	28.16435297
Kctd2	5.856971495	5.265081871	4.966753892	7.284709535	5.015929355	5.207295205	5.472997364	5.087522096
Gps2	24.39381929	25.67485905	43.52848625	22.10618682	10.02874169	10.80817278	11.00107276	10.52271919
Bap1	20.24031865	20.10282092	15.2868457	17.52844072	12.3519468	13.95422013	14.36980366	12.80301178
Gm5637	1.091704541	0.560830227	0.727472075	1.167844348	1.309502367	0.815404221	1.008409574	1.185967688
Champ1	24.7774172	25.22703203	19.24022354	16.19073966	10.71192384	12.69437382	11.37882548	12.79258658
Arhgef1	40.05870424	40.0198353	34.37865725	33.02312194	41.18380427	39.76867277	43.80958266	39.78837426
Arpc1b	238.1841308	180.4552336	139.0462521	244.3855787	194.1013361	198.4682659	214.4406424	190.9494876
Gfm2	5.795528525	5.946455511	5.348607433	5.436818755	7.606658427	7.582418495	7.52258237	8.162342277
Bcar3	2.490859223	2.548301531	2.421012525	1.265464799	6.667736489	8.590102539	8.244005668	7.511295608
Gm22270	2.99416025	1.162164858	1.423149041	4.620063019	0.740067247	2.979484467	1.858383257	1.982433824
Gtf3c3	7.171393768	8.829149308	7.687990785	8.943852352	8.955640156	9.506086026	8.922352718	10.14086061
Actr3	110.8582822	109.1044685	99.73085932	100.3803146	142.9472408	140.6611078	129.0644965	163.7636986
Gm26202	5.251296438	1.501874586	1.284483237	5.629369094	5.009685977	4.598490487	5.031930049	4.8885511
Dap3	21.42050785	18.1192311	17.65000431	26.5327895	18.70750274	19.43225008	20.22842865	19.14994117
Rasal1	9.817529115	9.973797988	6.912399901	9.787901806	3.05479015	2.693810923	3.188500462	2.746422671
Amigo3	1.102058197	1.102297144	0.853628262	1.068887565	0.838723478	1.200135874	1.112545289	0.992274893
Aspscr1	5.946891867	5.41466495	4.537766907	6.619018587	4.051596662	4.300651591	4.731280141	3.891127522
Pomt1	5.942771337	5.221623667	3.917304998	4.557566047	2.962107092	3.064771169	3.079342787	3.142333899
Mtfr1l	14.17124337	12.81367913	12.12335703	13.9361454	13.64976171	14.51298561	14.98639018	14.08651341
Utp4	38.66292931	37.08959399	42.58642572	39.09471814	42.95177882	47.117538	45.95263213	47.02398353
2900093K20Rik	1.223527278	0.857144846	0.65877774	1.823466733	1.64978446	0.940764796	1.27678956	1.397206563
Spata5	5.818854265	6.773863399	6.90033846	7.46368812	8.419288306	7.82334282	7.930759317	8.83363011
Rab3ip	6.625817296	7.533024499	6.449218394	5.592219902	5.266481692	5.49989372	5.707080349	5.404350979
Dnajc17	5.521341378	5.363017649	7.308689978	7.166850052	5.48939788	6.314320291	6.651534446	5.530288852
Cse1l	42.39294821	45.78396176	53.41914391	53.33673815	31.60885737	33.19673448	32.0345378	34.84498974
Riok3	7.062755091	7.18479298	6.1687533	7.926176528	14.12061538	14.53634023	14.93514292	14.63881979
Cyb561d2	3.412796637	2.571598836	1.141979778	5.199025324	3.216705662	2.98854065	3.628648645	2.774374387
Tmem141	22.20802281	21.31671371	22.54714559	30.68653622	24.2045523	22.79831408	26.06109226	22.43981816
