"","UT1","UT2","Ab1","Ab2","L1","L2","LAb1","LAb2"
"Ahcyl1",7.50233844722251,7.65821305553503,7.08211032575962,7.00268411605356,7.50121678488383,7.61422997653787,7.07658428890891,7.3214960666222
"Slc6a12",8.87361260545573,8.89552372845018,8.77977490927095,8.6846590849585,7.35016151804963,7.6105338451694,7.20164456450947,7.05167790141494
"Trim23",4.02052316437248,4.23708104318866,3.78495774938974,4.11211097233828,4.3741476908739,4.49580167362379,4.06980597631043,4.28943194479263
"Rfx7",4.44309429716486,4.77824214540088,4.33960022231988,4.0820645426708,3.63467441507594,3.87210806346913,3.51579426044006,3.6220274564761
"Heatr1",5.86361779004427,6.01155164984008,5.50807305306924,5.71799453135434,6.05735266917302,6.18920557261966,5.76522905360675,5.81763062459013
"Zfp81",3.34334372525762,3.56210211325741,3.56775360446596,3.55948028260436,3.43787854317888,3.53220658944092,3.26037406259816,3.40326949205935
"Prex1",6.37887242429658,6.44990334801981,5.68698577878929,5.34253112398883,5.33017991367526,5.47804759009072,5.20574253840505,4.97351072946288
"Ibtk",5.43900172640192,5.64532882111824,5.12254336746265,5.0939883893091,5.51688965730825,5.63882026802813,5.13769914855159,5.38030470888867
"Nab1",6.34637790708458,6.51606287191397,6.51994202563448,5.99176046977495,5.87337696563101,6.00220445222835,5.52677021423942,5.69183020599671
"Slc33a1",5.21102145187227,5.16235954055223,4.97115733144972,5.30084867416881,4.75304866250297,4.967711228895,4.50692021594374,4.65196618436767
"Il17ra",5.25057712436447,5.32291601427987,4.75779567089022,4.7194611580447,4.23408976493923,4.31642997682754,4.09235815372727,3.9729451758455
"Adat1",4.09436202981513,4.2812327964449,3.9862818233166,3.96587239433402,3.46536419546142,3.6377581229082,3.32417924789642,3.45632415777602
"Zfp809",4.48803636297516,4.98142294641339,4.52677042841114,4.01603826503903,4.6014375008736,4.87493606368375,4.41713042481415,4.51709320463154
"Dcbld2",4.49405246730437,4.72900068796963,4.07291206763835,3.97562825080492,5.19318616399521,5.37288759668624,4.95518834133671,5.00490821887811
"Snhg7",3.97056035541262,3.78889979262511,3.47107628504968,4.03619633485076,3.56012546594158,3.6432750830851,3.41433441912927,3.45197336011082
"Pgghg",4.62135641586914,4.68631208058383,4.56647905751746,4.54415835620854,3.84970793495349,3.91710214748332,3.69965059740716,3.66116121818274
"Bsdc1",5.10196486783433,5.18379824342355,4.89252141923731,4.62685084723551,4.89090589101423,4.95352097598901,4.60578889320477,4.66517394803007
"Ppp4r3b",5.55136706588995,6.09956097891396,5.95419705825017,5.94259994513381,5.6429907461034,5.80764985431837,5.17930685380721,5.60378297517637
"Maco1",5.14490353417749,5.32513101299204,5.02814899483668,4.69863517235851,4.20866772902297,4.33612587050576,4.03447927192896,4.02896047196898
"Cdv3",7.09576048702657,7.26736210191895,6.89127654442245,6.94570538430714,6.89517270532981,6.91793053975638,6.49807482476085,6.61399983675699
"Fam114a1",4.02554715122545,4.09241452574298,3.64103299084972,3.62564543110438,3.51238496878938,3.68616465884388,3.40645937458096,3.45692178201263
"Stim1",4.65283104585527,4.69450525272309,4.24957211223271,4.20201391170327,4.13431943802371,4.13021564245576,3.85566051445782,3.95124063437378
"Irf2bp2",5.55134167618821,5.56218043675095,5.03087067594142,5.09302395716007,4.13572271372848,4.03237911291933,3.80359595129406,3.91844191721237
"Egr1",4.6810676125654,4.87133842503369,5.19038097749453,4.28152694167778,4.47373406468172,5.58818650758943,4.93711351502689,4.71114015007218
"Sgtb",3.68070329943088,3.89603664141129,3.58813200333593,3.56398861733887,4.79808489193849,4.75757569142131,4.35387769473184,4.6346707756057
"Plec",6.2412703660563,6.47253670339371,5.43148038316633,5.18949423150102,5.68684688247654,5.77564946117799,5.47350460981882,5.33647942115971
"Eno4",3.55876006054247,3.48992451027299,3.39341459284573,3.41607875913403,2.9745208783268,2.97245274365857,2.87879119273462,2.92909243217601
"Pde8b",4.09574787677298,3.95954118441226,3.74822009159548,4.06448383029395,4.16970334453174,4.04664841698507,3.97475511665283,3.78270536425794
"Pot1b",3.59227657598147,3.74983366978722,3.42720245867336,3.73734886663785,3.385036330002,3.43405716216218,3.22989245589415,3.30311884930547
"Ttll4",4.93829321184994,5.12347254578547,4.51293841870145,4.46613845120345,4.4100681009556,4.55770864088818,4.20754779417255,4.24343420923305
"Hebp1",3.35328668932,3.35829825467109,3.16927253801765,3.1867050017467,2.81792495756925,2.89045835539064,2.82953670630474,2.78511414818158
"Atf2",4.74233486789091,4.96460263720513,4.54520732102625,4.61238982313308,4.54704690194258,4.60142217407421,4.17900471295181,4.42956286986668
"Zfp180",5.17103931743517,5.29111841411008,4.6830132450075,4.81708948387114,4.99527333077379,5.0812557842655,4.72696434566974,4.76017377923401
"Zfp251",5.00182417293671,4.9981707485005,4.15630947657727,4.3385344834824,3.92741005920573,4.03974800329408,3.74512216115198,3.79322257555335
"Impdh1",7.16635783776276,7.13605835573572,6.58027295875566,6.60375176997918,6.87990406623153,7.02425727671574,6.64129871204062,6.55669033670686
"Sec16a",6.0388386578497,6.19787692425513,5.27533151883278,4.86723463520372,4.93939668551333,5.19743632199547,4.77487161730195,4.77556951091158
"Aoc2",4.23025170416853,4.19956432352522,3.63395690204793,3.99165772531992,3.62439863760062,3.62847112506539,3.55710646864389,3.33751137332273
"Asah2",3.16399404231137,3.28173918612969,3.10656507935657,2.92466799359034,3.17697208269446,3.16780628696996,3.02306592434,3.11024090699041
"Nek2",6.75568652041405,6.68376314719223,6.13605744864173,6.30670102632257,4.92597111521139,5.04327658759436,4.63340816639778,4.75028469709026
"Fubp3",5.9397794455018,6.17628859942797,5.23055205684775,5.18602895076539,5.17798657177165,5.07585091067905,4.70852268876534,4.94150872439218
"Golph3",6.85236652047878,6.94420015340853,6.76262340893059,6.33172342072222,6.61287436551566,6.64353659306266,6.12143094940985,6.42675912732129
"Tagap",4.30755125521443,4.52055494126733,4.22512943060056,4.19792042252819,4.25613500572446,4.34048690290712,4.00966936105263,4.09622926973591
"B4galt6",4.89691126280117,5.06068826748599,4.50913868158662,4.23318165783357,3.87486888649676,4.10145692405289,3.65813677640142,3.88557169564352
"Cacfd1",4.93078004122541,4.88815562227473,4.20304770294372,4.82821219293552,4.05520310951769,4.16924271774977,3.96585354579881,3.79490139435151
"Rpl36al",3.32600798062891,3.46134548135295,3.08514644466644,3.43499926654547,3.56970709093901,3.60840067071352,3.58773219570662,3.22467406898045
"Cstf2",5.92324047626795,6.22053545945948,5.975670399968,5.50864108536247,5.32270691363667,5.48043346211015,5.05015059964343,5.1275972909809
"Kdsr",3.907233654728,4.07513940994435,3.61125110370306,3.79812582650866,3.48391814589932,3.43210890052319,3.28047708463515,3.33494934131124
"Tbpl1",6.18530153535652,6.12003912732648,5.75821650907853,6.18008177801882,6.83207050235119,6.86083124499962,6.42337648581397,6.56229970593351
"Oas1c",4.28452991102402,3.9721621744334,4.10681100255879,4.09939038413177,3.61259022310549,3.49503680556871,3.41837379813816,3.36256432005237
"Traf3ip2",4.24121231466837,4.49676826332974,4.57117404944096,3.86808931437494,3.93455298453135,4.00576969622557,3.78369453710999,3.72590266815681
"Zfp46",4.15823802565049,4.43086490815912,4.06975311392013,3.74341506210262,3.67908826752904,3.75647019494381,3.48859690231884,3.57514745558466
"Trim16",3.09303497391378,3.22451752777088,2.96491572257126,2.9645045620646,2.79047685849043,2.83134705993371,2.78923903492119,2.75621070207133
"Gm7160",3.29058133085227,3.32974523981733,2.98846323171038,3.16011815068569,3.57057002792893,3.48528442498112,3.35574439669639,3.38005678061009
"Crnde",3.56870589489079,3.71198470744781,3.26116033789191,3.50309563458455,3.59722914801049,3.57888189134319,3.43935127362074,3.39702896928372
"Rngtt",4.53499656824868,4.78643707095494,4.67033145880348,4.38242206115751,4.56127569808004,4.51701989541332,4.17656958249785,4.36688969324545
"Cdc25b",6.60199847032954,6.60607390161892,6.20110510810713,6.15090430505611,4.83301217990497,4.98145663703958,4.60986496629591,4.62548281711136
"Golga3",4.77158257472113,5.00703450599481,4.51125877006744,4.36709757830715,5.15396081227846,5.33859586240494,4.86991007645958,5.00766410326577
"Rasa1",4.91017234895604,5.31171725144862,5.2018333987613,5.03180581942303,4.86051096173246,5.07556111837653,4.51368740970766,4.82575021087471
"Zfp101",3.35292516136383,3.44479294149673,3.34640032802107,3.51613743955546,3.0478146996071,3.05963269579287,2.95230161968124,2.98402920263358
"Rasa4",5.16611459887997,5.12899543306171,4.59679651003557,4.8933245577201,5.39001433568509,5.49713814051325,5.21182189652425,5.03178358368932
"Atp6v1a",7.77768818285706,7.80520668621315,7.17056683370737,7.35449435735158,7.81200455569652,7.90539000255778,7.43089763236499,7.55160744577425
"Fads2",9.15310731174705,9.23125189566432,8.94979823983411,8.49788130016811,7.46026610081731,7.59638222713812,7.2003924337174,7.12668931865363
"2510009E07Rik",6.63713776846886,6.83686859465992,6.31962575467149,6.18378800420196,6.11948411460122,6.21009124532812,5.82387548184972,5.822063850595
"Gm6329",4.64366186765543,5.0350114300769,5.07305586518419,4.97796745996787,3.73725104808086,3.76004691241405,3.35290106448913,3.7413360508022
"Uaca",4.79727539285531,5.10074929699994,4.94436807745253,4.51231625523963,4.15547978031953,4.20544182063734,3.92038621309017,3.96547692010262
"Layn",6.11146319016833,6.24044272818013,6.09028227184853,5.57560892506733,6.1886097246501,6.32037419943248,5.98195536459324,5.83345889206203
"Ccny",6.19144980854302,6.20164233689564,5.87433833083129,5.89351201061974,6.16089503108949,6.19637669516785,5.84298775823911,5.82840414155791
"Mrs2",5.30538463641719,5.37912763679143,4.68191757560135,4.74462160839288,4.32717423957258,4.5476558742259,4.16879644325841,4.191421451879
"Uvrag",5.98518904183712,5.9965265376643,5.52275164065972,5.44689292646449,5.18227372162037,5.18821959032181,4.89389323183913,4.86162416467539
"Snhg16",3.63891323434722,3.47388695643539,3.10606889312419,3.83887284074794,4.12377453977855,3.94186736916672,3.87133990484282,3.75116079052178
"Acsl4",6.36335182331858,6.68279651958616,6.12923224121519,6.19430202279496,7.27503190441301,7.40108173440484,6.83065512638741,7.11069309590072
"Slc39a6",6.40541202568586,6.49689341042204,6.09818095516171,5.80594082529275,5.9755868635092,6.04692005628526,5.56814829363159,5.77304603771877
"Sort1",3.72059734299787,3.74650814898396,3.33160522744396,3.31207417595867,3.17125287712409,3.27418688280023,3.1211259844233,3.09278445582362
"Chac1",4.68421235627329,4.70259858546432,4.45641243865273,4.41475831963075,4.7041515105498,5.13005394429433,4.84121929909164,4.38981007593696
"Pim2",5.0178545771079,4.9943920151815,4.94871370629749,4.70494253719858,6.00691390058567,6.27014454917416,5.88694766619856,5.70609974630337
"Cnot7",5.70659979021472,6.00122859387587,5.89316589120934,5.5553328992966,5.27850721724882,5.47980985898213,4.86860295440551,5.24201109890655
"Eif2s3x",7.64239866187304,7.85819329746222,7.3039816677104,6.98191925714978,7.63668590967895,7.68044786344363,7.18599868417401,7.39286259188196
"Arv1",4.29034392977818,4.16173680966416,4.24025537081849,4.08656689841508,4.41834814155484,4.57623086422031,4.35916246982407,4.09141169302809
"Aplp2",6.80102426270419,6.92758439334906,6.56419916664014,6.05074861550492,5.63091474862058,5.83061460287157,5.39854878206206,5.40683969000512
"Parvb",6.34394050463014,6.36312326761492,6.26471001272861,5.87689253212627,5.56805416031696,5.74015340475811,5.37632554321472,5.27627704528501
"Ccdc93",4.39817488468702,4.45757301615591,4.1425835761323,3.95224858231601,4.29769362133468,4.37682718656957,4.03042043049426,4.13905421620194
"Cnot6",6.76828353663901,7.07975369582078,6.36833638181729,6.45648878826053,6.16679996593943,6.28409344105563,5.69969240813961,6.04624871512004
"Acadsb",4.60361872571865,4.99404858237368,4.68962122018999,4.58156413307358,5.44736037587668,5.46687002000207,4.97028112509766,5.29006128448121
"Lrig2",3.65554596893915,3.62318590413032,3.27815379275568,3.41201962675961,3.90715133977679,3.96770220126514,3.64214577594136,3.80281026975345
"Snrnp48",4.51063257656136,4.74651327789793,4.5416127414266,4.54907887316743,4.80938186084573,4.78450501568937,4.40582474308874,4.61026401873173
"Adam17",6.69375545927951,6.83104522628182,6.33880325762652,6.33418489637357,6.59610466031244,6.73828745002485,6.21431430390128,6.40753430139392
"Cklf",3.7912326616074,3.88613062710782,3.566040302619,3.68272728691093,3.98884087687241,4.00305452199206,3.7660735261637,3.78488794664027
"Brd4",6.41624299116163,6.7576928634353,6.56474520634089,5.25366744015328,5.67750267604317,5.69034463322334,5.30460719713074,5.40325716522599
"Naip6",3.64020383969017,3.99064249558666,3.5535448636515,3.43149339396776,3.34719470942143,3.43032303241541,3.22636257981176,3.26557043450096
"Lima1",4.19348647854065,4.38420452505284,4.11216168364328,3.7401399172867,4.35285367828034,4.42018705760536,4.09731920810669,4.16086039937744
"Tfe3",5.79926047647496,5.9207421499715,5.62803393295982,5.19829894172654,5.08566626100303,5.12263697457778,4.79396461882784,4.80373196108542
"Ing1",6.19229618817127,6.21263098731426,5.79289624929559,5.87115268676489,5.17034603793194,5.33200158998332,4.89901254989784,4.98032783320595
"Lnx2",4.82736822311629,5.00319080204733,4.77225089413357,4.1974873246457,4.66317947687297,4.77250427154847,4.4939273193798,4.37328123786097
"Cep295",3.62157568266443,4.05582785907751,4.06014888170422,3.94406969983449,3.77962616106336,3.79750448426447,3.51442585069152,3.66563594162554
"Traf3ip3",4.22101231770064,4.34897371508277,4.25062217087217,4.17557389586162,3.57343814850759,3.62544636979423,3.40024063952387,3.45189760058527
"Echdc1",4.12239176740024,4.23172649628334,3.94487739558301,3.75718795029558,3.53360691841061,3.58997058015848,3.33915391371834,3.44709114227461
"Abl1",5.33690299176928,5.52841217884028,4.7706082067966,4.56653258660933,4.38415646849457,4.5257048057038,4.20436779868899,4.17975165609204
"Espl1",6.15583468391916,6.27100767960236,5.40115097706837,5.35649528764397,4.4220032122198,4.44931622792545,4.17810130852815,4.16909627018267
"Galm",4.78335034385835,4.82781502665103,4.95114060392392,4.49864589713292,4.07182997427096,4.1434532875967,3.79305671012724,3.95470140276467
"Pot1a",4.33032502577567,4.44860575630887,4.18260734342749,4.31099715716529,4.15352815229652,4.30701387894276,3.91031007396099,4.06128224380634
"Tmem131",6.12176591043676,6.37794113068802,6.16443840370953,5.0668771477931,5.53473511783266,5.75902951357739,5.27012312133286,5.36932330766538
"Plxnd1",7.44984890228615,7.64395384936833,6.93471127737755,6.37431603958054,5.6436970477585,5.64175177030064,5.32371450859196,5.30131096829571
"Chmp1b",4.98494002861196,5.24585460282802,5.0416433420341,5.3070928865669,5.20562155614444,5.1657195697873,4.76337477208147,4.9817434429628
"Trip11",3.79440334411586,4.25155279257881,3.97746291143438,3.82339315407714,3.70917177275761,3.86967561034283,3.5864568933783,3.59749074434749
"Zmym6",3.34018844262407,3.35297959861209,3.19679934031543,3.17608131832044,3.39251807201933,3.45274944657081,3.20371110744315,3.34212275155437
"Tbc1d22a",5.85508554437157,5.78582587794397,5.14091183706489,5.36745355660851,5.01226354118222,5.06712544983466,4.85306841127743,4.60505983853849
"Ppm1e",3.88792787990077,4.06637252938496,3.48095569469294,3.46349890813887,3.44493855511968,3.48180106925122,3.32828644045971,3.28716114502275
"Lin52",4.44079604373139,4.54642752827013,4.24473786419044,4.22437761331448,4.29410544791998,4.29772211489055,3.99025107262613,4.09778775061592
"Zfp263",5.33437533007492,5.44200660176573,4.83587273255106,4.98298745734075,5.28723013388962,5.23928088129209,4.82843152477763,5.06190012985202
"Maff",4.01246126557252,4.14980787414994,3.78361302391842,3.67780731659907,5.86828820273065,5.80441674240764,5.52153129551238,5.47512476067515
"Rab33b",4.26720768130415,4.24784897504755,3.87038262541759,4.19958134268467,3.9598261245088,4.07720079743614,3.75731897736526,3.83022594673689
"Gm22571",5.26985884051328,5.31019794256379,4.57732143759285,5.87835381138489,5.79465378299447,5.54779643402535,5.42281530343812,5.26071792087788
"Azin1",6.18567371698449,6.26355078135395,5.50671096198494,5.92201799887381,6.18664784012553,6.20775904410047,5.77885880808093,5.91631634096289
"Cks2",7.79592783195837,7.4942279988573,7.43677770775589,7.98658341068404,8.07229448152951,7.88097579044114,7.56066624020729,7.65132275555484
"Gpatch8",5.23540171965793,5.55939308358598,5.17047127783936,4.46436251452702,4.32913040269303,4.45058774094731,4.09588269110168,4.1645202787385
"Zfp408",4.61432351343949,4.62413534781539,4.09278563384369,3.9885472901233,4.38181470485784,4.52162707358473,4.19493713431034,4.1790750412275
"Mospd2",3.95147201973894,4.14799976728981,3.81231101046238,4.09489075356751,4.19788384837396,4.30307907008085,3.92577753489703,4.07743695674017
"Tlr7",6.07773992439316,6.51005212785872,6.4948604574481,6.32020968947915,4.92187880294766,5.10548321764752,4.70528155744791,4.71881413670902
"Zc3hav1",6.53200961910698,6.77506729830356,6.2229825789336,5.78220422074453,6.03900632761252,6.25924680943975,5.71455731824466,5.8887576002905
"Grsf1",7.53906279619003,7.71889336503495,7.65654440759674,7.11066606750473,7.11750394267206,7.13054669964738,6.65949224147756,6.84986488580858
"Zfp839",4.80104578808143,4.73902131161908,4.22061481415768,4.18993850263068,4.45266820513276,4.54165410090883,4.190100882908,4.2651488990869
"E2f7",4.08606735367072,4.32806761894066,3.95088926916883,3.49022909346453,3.01383014190902,2.99493271219159,2.8943630219846,2.95861930468326
"Ptafr",3.83349433842952,3.69678086022074,3.63995046837144,3.52257586067839,4.17450255438732,3.99003265851578,3.87495100228675,3.83108390969598
"Trappc11",6.26580245009922,6.378848949435,5.8370758458815,5.78865731364722,6.16625450070624,6.40323207162257,5.89900925699703,5.97233290514674
"Usp25",6.3120083889339,6.56490411462992,6.0716703973278,5.64886096810005,6.04879051490574,6.12335650202312,5.57973822430627,5.88595606622382
"Fabp4",3.43607199087573,3.27160800182651,2.96737451056174,3.3405375867634,5.9691266805533,5.88892660500173,5.49107918976516,5.67999313901323
"Itsn1",4.37567731131338,4.50913336383131,4.18434106090525,3.76881587130346,4.02017232150242,4.12529184756879,3.84825540973093,3.83391915589883
"Taf4",5.26115054592836,5.41318425539873,4.84412772902641,4.62717922636001,4.1258109503531,4.24799375438829,3.91314875499962,3.97553819870324
"Entpd5",5.42118347910326,5.47826121597462,4.92678175350193,4.90713526511839,3.97591157048957,4.04759218906358,3.75903798956043,3.81378083869556
"Prdm15",3.53605283296712,3.66155782587848,3.34692773697971,3.29297553941475,3.74620726654574,3.91098192279285,3.60578324922065,3.64421068751137
"Ift140",4.81001384496406,4.95566467539122,4.17743219470636,4.22548135740188,3.14052448385944,3.16619611679134,3.06190792888438,3.03246772520816
"Lrrc40",5.67470122497671,5.71609208053696,5.69618821236718,5.6215756659706,5.47131280455886,5.48537105304891,5.07952052645808,5.22151465816742
"Trpm7",4.82600995791308,5.29406489025634,4.99384296694695,5.07905711496566,4.48652424930071,4.6989527091913,4.18306788353962,4.44403043826504
"Exoc5",4.01565932887641,4.19114789064689,4.07680791524182,4.04414771143962,4.07019559035807,4.18991627935537,3.73033555210647,4.04243561276469
"Pak2",7.18909342132536,7.38151439248698,6.71356811250445,6.59935211765731,6.76092226723825,6.82070500715252,6.27817092757869,6.56618858239938
"Cdyl",4.69525943345619,4.68259913503569,4.26260260924042,4.04257629140723,4.10355561726048,4.19171619596761,3.90433173264799,3.91199252154542
"Slc41a1",5.17832208316644,5.25377197034503,4.79772495575086,4.58900408215248,4.58714405410479,4.74966896548686,4.4170784023765,4.35382664657352
"Hdac4",3.48770388939736,3.62340022864789,3.14851671784744,3.08348957092822,3.15616110250196,3.21985413212142,3.0835655072624,3.0677343813081
"Bcl2l2",4.6600713995231,4.73353812776431,3.85397451759854,4.49456338261025,4.87989632651338,4.95803159402661,4.52256417369037,4.71182485634682
"Suz12",7.07732828287241,7.35415938630229,6.70294665051643,6.94618106575524,6.30084045374025,6.48241217883951,5.83488654085455,6.21806301086807
"Jmjd6",6.66990239854164,6.7276072016617,6.59250938596944,6.57508158601125,5.92864021254579,6.05625689253938,5.64406409887214,5.64922467041753
"Gpi1",9.70560563108081,9.64357170444315,9.66721381281184,9.44632247219168,8.62637743413623,8.72293571037086,8.37229584110383,8.20451669847602
"Nup160",5.48457503212777,5.78726104342255,5.376714290691,5.23229420710158,5.4395709792315,5.5496706313143,5.09278424659963,5.23687010919025
"Ipmk",5.5214650005111,5.64174728935484,5.0000208557269,4.97010591141428,4.7642541243952,4.91606976600302,4.44814889663952,4.63861424489098
"Zfp189",3.77408770686579,3.93168254056422,3.62371571825314,3.62259929548131,3.97456462094256,4.21104048973209,3.83180898820441,3.88928547948418
"Tnrc6a",4.87110652655621,5.07938180497896,4.28993158915261,4.27367443658386,4.21939298153063,4.41227531076278,3.98888943974281,4.13161365320989
"Tmem241",3.8767248522771,3.96631318129595,3.60254426378681,3.87993840052143,3.91267734039342,3.84830081447352,3.67498773004025,3.66277133050684
"Rab6a",6.47886693471611,6.91663423217403,6.60574774304531,6.16487257192716,6.25041287855193,6.44801446877845,5.71863944668893,6.23204444379415
"Rabep1",5.29194117117969,5.67599817776989,5.38833483783687,5.43098089497755,5.63571265305741,5.70866636269537,5.23663759401912,5.43036204639618
"Sec24a",4.45240269963386,4.65842060089963,4.25077103421476,3.81163267024819,4.36635055166775,4.46281185380285,4.09236958535415,4.20610181624049
"Cd2ap",4.54140699904428,5.06855381709096,4.90293121590245,4.60411205732321,4.99421910325116,5.10682081214624,4.58655220577329,4.8861542455589
"Bicd2",6.05692531181604,6.26635741250716,5.62239168559554,5.40552589975348,5.45995516522574,5.57660043831466,5.08637556637018,5.28456899831705
"Spata2",5.20293536408375,5.23850257019345,4.79359318678786,4.61212943283839,5.06758899976468,5.12373506321594,4.8374560745865,4.72680929891093
"Slc45a4",4.99653560372345,5.00386898468377,4.35391905070538,4.55010973971554,3.35154086870347,3.46853848874903,3.19694299444807,3.3239637080813
"Map3k4",5.30244880064686,5.41536779239112,4.99995494417801,4.52728900712978,4.37602092316442,4.49494065779759,4.13909380363302,4.19807335024088
"Parpbp",5.01435276096951,5.37759057584113,5.2163260205058,5.07831374381177,3.9792664697754,4.12955929919093,3.81069128839272,3.83614363952334
"Ythdc1",4.68807278952934,4.94530694659662,4.95002046077218,4.56595540856483,4.2956885083388,4.40402226786275,4.00882485600287,4.1685585709449
"Ankzf1",4.88498808538033,4.96365917560769,4.58669914596288,4.59633782785838,4.31987903341098,4.38838172284306,4.10900321777216,4.07717099104087
"Cmtm6",6.3267443797325,6.1895776612914,5.42446673745699,5.86441221944029,6.21788285490453,6.2983033065625,5.91129319651148,5.89377119028678
"Usp28",5.16207496446419,5.21693446423441,4.668691886854,4.64881695427985,4.33962619724885,4.40707332474613,4.09418163962729,4.12765469472253
"Sass6",4.89860476651388,5.37307979077047,5.27368201643532,4.80747678760868,4.66800831246826,4.79577938867729,4.35065059834348,4.53050961654393
"2900076A07Rik",3.25881860069285,3.3376712375136,3.03727793133176,3.26990989752341,3.33170918748411,3.35593742513288,3.19641880345932,3.21261882053269
"Lonp1",8.24344458520285,8.22788566179917,7.72881921258528,7.90191451697323,7.4269928193268,7.54290833812571,7.20547846097007,7.0016154986103
"Brox",5.56127026116194,5.57084980308199,5.23029843457976,5.28632551770237,5.72338427058815,5.81010662005386,5.34611538218818,5.50191923287214
"Nipa2",5.04008106298324,4.9470682339658,4.26623592631001,4.6354221572192,4.6275469412742,4.83832083884381,4.36569435047422,4.52145860915143
"Tnf",7.48554756850686,7.66295954675665,7.83731165032308,7.44930285445503,11.8705418427204,12.0303200978109,11.562443484722,11.556919611058
"Slmap",5.46837428144351,5.81864853590206,5.27094649511776,4.87766460534122,4.83570819285778,5.13955155348788,4.56569011001234,4.8008442593128
"Dnajc13",5.10789256903544,5.45179007712211,5.06464406167422,4.9004018580607,4.68556518937648,4.94817141832328,4.49027526395415,4.55878829973638
"Srebf1",7.13332616008405,7.11554510514813,6.27164020705623,6.53281065985522,5.98459598916011,6.02781131789259,5.73190289412,5.57444800381822
"Hcfc1",7.24978031332457,7.52593447712112,6.86285052846694,5.96605323689163,5.90279920618518,6.07150868940113,5.63660881096398,5.64198584453069
"Zfp644",3.39823275116676,3.65093017878327,3.52971351751869,3.50250958494436,3.15089717365394,3.25797133746315,3.02233110777109,3.15357435853708
"Golm1",5.34279475987544,5.53936548096871,5.18977281249908,5.02617750501342,4.32248041102328,4.36213848620553,4.07206934743988,4.09139391708233
"Ttc7",5.83403660857325,5.79333937970995,5.31981578154829,5.25317137657189,3.62405314584308,3.65626062840449,3.51911436497352,3.38936021754167
"Anks1",4.61907677680194,4.63347227177093,3.9181361203688,4.14239050923927,3.69999654314455,3.8035660265984,3.59952274356046,3.50532722010764
"B3gnt2",3.6517752534273,4.08660047971184,3.44337356263346,3.05604611139024,3.61641272205384,3.7064324386121,3.43819879840393,3.51206469176316
"Spata24",3.4089946693771,3.21839258099327,3.11953149566817,3.30726677066881,3.57623576098327,3.55359673923128,3.34811984295592,3.43555384306204
"Dusp18",4.65105467543608,4.88113579003106,4.36454120413045,3.91070119559582,4.00624787739343,3.9576026895719,3.73347968103437,3.78070104745537
"Six1",3.25789356720279,3.23949596022823,2.946978289112,3.1030215952594,3.34690890367397,3.32547334718587,3.16424715827082,3.23153169583214
"Usp48",5.30262696491029,5.43713925020247,5.07547730026123,4.93872659532832,4.91292836815811,4.96318725145797,4.54459949250945,4.71907269662674
"Iffo1",3.83959171848247,3.89497094587502,3.57768580489055,3.684224992892,3.96645928623425,3.90935478274963,3.70790783904467,3.72799843370744
"Gm14137",2.90409196631412,2.8550277976915,2.75207137561544,2.82139284513868,3.12676869410865,3.14488280460666,3.05004843267207,3.01243448485753
"Per1",5.93491870149617,6.09393721298995,5.62625750084632,4.99741460285235,6.10934668411723,6.22970783549261,5.80130489027175,5.82796404783695
"Kif1b",4.08335656364864,4.2778028296905,3.50919023163187,3.51612172390922,4.1052706896013,4.15539595950274,3.83551237184334,3.94154627411047
"Hoxb6",4.38163080034122,4.36526348363366,4.04344120288582,4.09826435510163,4.33121751052096,4.224013310459,4.01018891151577,4.0370844997434
"Tbc1d1",5.35941702368483,5.43593400097764,4.75952609186574,4.59047257048301,5.20612750685494,5.35728549636566,4.94610907800253,4.97200262677579
"Dusp11",5.97226657837963,6.26460145380997,5.7209714482079,5.5590237150734,5.7769885028482,5.79627721058976,5.30904808387474,5.56675914681739
"Rap1gds1",6.1333907946012,6.16263096483809,5.59420421912761,5.484215861927,5.91239317642618,5.98061361302831,5.5618260545253,5.63032974394548
"Slc29a3",4.05169472997919,4.26870494209958,4.16774714805284,3.59337867677817,3.26915359474206,3.31388809555444,3.18459785317775,3.13335521775189
"Pif1",4.9774871833277,4.96995795509663,4.36965904973047,4.69610150020687,3.6445697262722,3.66261874277046,3.49162569536512,3.4413902761228
"Stom",9.36060556915105,9.47159828891981,9.45811779675998,9.03947963604969,9.33401004968627,9.33398136941458,8.89770895934845,8.98672119013776
"Wapl",6.40653414507127,6.84009124688865,6.31983177139578,6.37045689823469,6.50546837177029,6.71815676341276,6.12069257428619,6.36570337449247
"Fbxo11",5.66089483658761,6.06266824851993,5.71639003564026,5.22684894278119,5.44089484894672,5.55388399676667,5.03213330212518,5.28611711149623
"B4galt1",5.91331342908423,6.08092011456703,5.33154874089366,5.40268707313313,5.79314044255545,5.94638706543932,5.47462018802169,5.56927487845796
"Cenpl",4.47386711017531,4.41276802645413,4.1503360570169,4.79666253260058,4.20867153348411,4.16659501868557,3.90104003955584,3.97803782919002
"Zfp955a",3.49459576438641,3.75588959236021,3.55226468082519,3.92384243984634,3.54069238832014,3.68444943865849,3.43440656825552,3.42975515547034
"Rapgef5",3.74106919597786,3.7684479331726,3.5115165905036,3.3926629881077,4.34459302948099,4.41297108913183,4.12359085420989,4.10119579537611
"Prkce",3.15797003544246,3.25738333575582,2.9508878417622,2.96615519796841,3.01332274765175,2.98180066192913,2.91934886123447,2.91924989942005
